Age,Weight,Activity Level,Daily Routines,Water Intake (ml),User_ID,Wake_Time,Bedtime,Meal_1,Meal_2,Meal_3,Activity_Level,Weather_Condition
39,64.57,sedentary,Artist still of behavior although.,2066.24,96a15456-f304-44d0-a340-042427f84dc6,08:08:58,00:08:58,Breakfast,Lunch,Dinner,Active,Hot
39,78.77,sedentary,Then summer moment of first myself control only.,2520.64,5d306230-00a4-4f4b-8156-17a39b6e69d8,06:08:07,22:08:07,Breakfast,Lunch,Dinner,Moderate,Hot
66,74.64,moderate,Side require sing structure.,2836.32,e45065fb-1d08-4442-a7e4-76886e538a66,08:50:30,00:50:30,Breakfast,Lunch,Dinner,Active,Hot
69,75.78,moderate,Campaign adult next successful same health less.,2879.64,812d4559-fe84-4571-891e-eb829331accf,08:15:01,00:15:01,Breakfast,Lunch,Dinner,Active,Moderate
59,65.16,moderate,Capital by should ball shake its imagine.,2476.08,496ee977-7137-44d7-825e-c4e48a15b607,06:15:37,22:15:37,Breakfast,Lunch,Dinner,Sedentary,Moderate
23,66.45,active,Bar quality pattern increase mind strategy.,2790.9,c00684fa-9704-4921-be6e-a32d24ff51f1,08:36:18,00:36:18,Breakfast,Lunch,Dinner,Moderate,Cold
32,51.53,moderate,Task really cover.,1958.14,71a753f6-931a-4147-b9b8-81022324032e,08:53:04,00:53:04,Breakfast,Lunch,Dinner,Moderate,Hot
60,64.33,sedentary,Think Republican strong thing light role short show.,1929.9,0206b2c4-8c93-407d-a224-676b44efe569,06:10:29,22:10:29,Breakfast,Lunch,Dinner,Sedentary,Moderate
54,81.63,active,Customer often imagine never.,3591.72,72ecb96c-cf52-4a35-ad62-0814d1d4bb3b,06:29:04,22:29:04,Breakfast,Lunch,Dinner,Moderate,Moderate
50,60.71,moderate,Threat agent amount often career.,2367.69,3bffc4c3-b8ba-49ec-b0ba-8e5969a1ad2d,08:46:39,00:46:39,Breakfast,Lunch,Dinner,Sedentary,Cold
25,62.2,active,Computer nice kid spend.,2550.2000000000003,306253ab-16a3-4596-9a43-ce6acfbac713,07:49:03,23:49:03,Breakfast,Lunch,Dinner,Moderate,Moderate
70,76.4,active,Attorney language how administration national move view.,3132.4,1720a23e-63c2-43a3-9403-2da6b788f312,06:09:20,22:09:20,Breakfast,Lunch,Dinner,Active,Hot
61,74.03,moderate,Ground manager sea.,2887.17,87ef036e-ab41-4f30-933b-0d2096b2ebaa,08:33:29,00:33:29,Breakfast,Lunch,Dinner,Active,Moderate
61,76.9,active,Employee building old.,3076.0,4855ac17-d490-4a18-8dd5-36f1c4b21461,07:28:42,23:28:42,Breakfast,Lunch,Dinner,Moderate,Cold
22,58.37,sedentary,Exactly sister enjoy recently field debate.,1867.84,e8437ff3-84f9-42b3-bf03-b2dd16512aac,06:42:57,22:42:57,Breakfast,Lunch,Dinner,Active,Hot
56,95.64,sedentary,Morning create organization somebody later.,3060.48,58cf0774-5043-4312-ac14-8abbf21d665b,07:28:35,23:28:35,Breakfast,Lunch,Dinner,Sedentary,Cold
21,57.84,active,Where man matter yeah any.,2313.6000000000004,3e581252-984b-4bf2-ae44-91687efba59f,08:28:11,00:28:11,Breakfast,Lunch,Dinner,Sedentary,Moderate
23,71.54,moderate,Foreign year meet central simple action reflect.,2646.98,d38154ee-a75e-402a-8c61-a760b831b587,06:44:59,22:44:59,Breakfast,Lunch,Dinner,Moderate,Cold
62,68.41,active,Executive yourself see year.,2941.63,facf4db3-9532-4b37-a712-658b38f8c0ca,06:45:46,22:45:46,Breakfast,Lunch,Dinner,Active,Moderate
49,58.13,sedentary,Child avoid already dream left win east.,1976.42,f5802570-ca3c-4b50-b958-30a64bf13198,06:01:10,22:01:10,Breakfast,Lunch,Dinner,Active,Cold
69,66.3,active,Create later work.,2917.2,2af79117-fe04-4c8a-b580-db0e7bce91e9,08:58:52,00:58:52,Breakfast,Lunch,Dinner,Moderate,Cold
47,70.23,active,Nice side design really that throughout who.,2809.2000000000003,645aef7b-99f4-4f63-9af4-7808ea54768a,08:44:43,00:44:43,Breakfast,Lunch,Dinner,Active,Hot
64,63.5,sedentary,Wife coach mean certainly receive.,2032.0,5049eac9-d4ef-44d4-88b9-0ee2475902fe,08:49:39,00:49:39,Breakfast,Lunch,Dinner,Sedentary,Cold
52,79.37,active,Maintain of education speech.,3254.17,bdbfbd76-fe1b-4ef1-ae3d-275050730572,07:52:31,23:52:31,Breakfast,Lunch,Dinner,Moderate,Cold
57,68.38,active,Mission phone modern style start policy.,2803.58,bbb996fc-df32-49c0-9ff6-c13c1718fe3a,07:06:56,23:06:56,Breakfast,Lunch,Dinner,Active,Moderate
69,56.59,moderate,Old blood deep blue action.,2093.83,f0eed4b3-1115-4ae4-a487-55cd3b0007ed,07:19:54,23:19:54,Breakfast,Lunch,Dinner,Moderate,Moderate
33,55.74,moderate,Bed young treat state.,2006.64,bea70e2b-744b-486c-8be5-23fc12d4b8d8,07:07:46,23:07:46,Breakfast,Lunch,Dinner,Sedentary,Cold
30,76.06,sedentary,Understand us public discuss seek.,2281.8,cfcc01f3-2a45-42c3-be5c-132868908e4a,08:11:39,00:11:39,Breakfast,Lunch,Dinner,Sedentary,Cold
67,55.13,sedentary,Front dark some early through.,1653.9,d92680f6-da73-44d9-b7b3-3078e9f297c6,07:13:20,23:13:20,Breakfast,Lunch,Dinner,Moderate,Hot
59,73.16,sedentary,Fire scene much middle including a point.,2341.12,49740472-457c-480f-a679-fa6b756556ab,08:16:27,00:16:27,Breakfast,Lunch,Dinner,Moderate,Hot
47,74.45,moderate,Community sport performance option garden.,2680.2000000000003,24c95ba3-f84b-406d-bdee-8320377cba27,08:52:34,00:52:34,Breakfast,Lunch,Dinner,Sedentary,Hot
36,60.05,sedentary,Throw figure difference song on sell week.,1801.5,5327cc08-232f-4f21-9c0d-df6acd9d1d8c,06:33:44,22:33:44,Breakfast,Lunch,Dinner,Active,Cold
34,78.91,sedentary,Society everyone security window will.,2367.3,e1f8f8a5-1b3b-44d8-8343-c22db4e95ad4,06:36:54,22:36:54,Breakfast,Lunch,Dinner,Moderate,Moderate
36,52.82,sedentary,Change inside man.,1743.06,6467fed0-8dbb-48cf-97b7-61450b7e524c,06:47:53,22:47:53,Breakfast,Lunch,Dinner,Active,Cold
45,72.96,moderate,Deep education miss purpose.,2772.48,a7e02a16-cdee-458c-bfba-8bf4a0ffdfd1,08:23:33,00:23:33,Breakfast,Lunch,Dinner,Sedentary,Moderate
43,69.59,active,Wear future maintain save seek rise.,2783.6000000000004,81e09254-4a78-4da8-980e-8a5d285d158a,07:18:36,23:18:36,Breakfast,Lunch,Dinner,Moderate,Cold
54,68.81,sedentary,Almost choice note build figure.,2201.92,3e79f0bc-e649-46ca-a3fb-0a5cd5191f2e,08:37:59,00:37:59,Breakfast,Lunch,Dinner,Sedentary,Cold
43,58.22,active,Him dark student.,2561.68,68620dae-53c5-499c-874f-d9039b3a75e9,07:04:18,23:04:18,Breakfast,Lunch,Dinner,Sedentary,Hot
70,60.63,sedentary,Source debate least whom west.,2061.42,5583d65a-a8b0-42a4-a937-f1f97b44121a,08:22:42,00:22:42,Breakfast,Lunch,Dinner,Sedentary,Hot
40,86.19,active,Suggest true care hospital.,3447.6,1f0c85fa-b5f1-4c17-b2c6-52be46b88b01,08:45:08,00:45:08,Breakfast,Lunch,Dinner,Moderate,Cold
26,82.15,moderate,Media piece should say away house.,2875.25,80e71581-6b8e-42f1-ae38-6adc320d6fc5,06:19:18,22:19:18,Breakfast,Lunch,Dinner,Active,Moderate
29,77.42,moderate,Explain life send other town him.,2709.7000000000003,34194513-bf80-466f-9520-ebb3f5ea1e35,07:30:31,23:30:31,Breakfast,Lunch,Dinner,Sedentary,Hot
70,79.4,sedentary,Skill a good leave treat.,2540.8,15ff3358-80f7-4e3c-8734-e3e57e2e9dcb,07:38:53,23:38:53,Breakfast,Lunch,Dinner,Active,Moderate
18,78.46,active,Girl relationship share partner white idea inside.,3373.78,e89caecc-a2b2-4b55-bb5c-f521f6f55b43,07:48:16,23:48:16,Breakfast,Lunch,Dinner,Moderate,Moderate
18,66.77,moderate,Standard role rich office project left us.,2336.95,5fd00ac0-89ea-42e6-9429-b10385eba9a9,08:12:47,00:12:47,Breakfast,Lunch,Dinner,Active,Moderate
64,70.48,sedentary,Wide firm day.,2114.4,8564fc53-e29f-4f79-bdea-d5a79ebb3abc,08:48:31,00:48:31,Breakfast,Lunch,Dinner,Active,Cold
51,55.27,sedentary,Me thus ability marriage would smile.,1713.37,f1d8e672-a4f6-4161-84e8-42cfb18fe43d,08:28:43,00:28:43,Breakfast,Lunch,Dinner,Sedentary,Hot
49,69.1,moderate,If any night.,2556.7,8520fd3a-e5f6-45dd-937b-08dc8c283991,08:38:28,00:38:28,Breakfast,Lunch,Dinner,Moderate,Moderate
65,81.83,moderate,Camera authority offer side owner.,2864.05,51e2ce5c-15dd-4e0a-96f6-d65a26a18c88,08:21:19,00:21:19,Breakfast,Lunch,Dinner,Moderate,Cold
42,63.39,sedentary,Debate time magazine away score.,1965.09,1388046f-3f23-462e-8a7f-94424f508e53,07:19:48,23:19:48,Breakfast,Lunch,Dinner,Moderate,Moderate
57,80.23,active,Up arrive your tell large model.,3530.1200000000003,c18d1409-8b53-4755-b610-baa70f2cc475,08:57:47,00:57:47,Breakfast,Lunch,Dinner,Active,Hot
62,70.92,active,Relate human magazine yourself those.,2836.8,fbb22c6a-5b75-46dd-a427-8722726e8b7a,07:33:43,23:33:43,Breakfast,Lunch,Dinner,Moderate,Hot
70,56.15,active,Education size glass line culture record direction.,2246.0,eec7d143-394d-4f2b-8870-df352d6792ee,06:42:37,22:42:37,Breakfast,Lunch,Dinner,Sedentary,Moderate
18,58.93,sedentary,Office eight sport.,1826.83,717fc290-4f06-4713-8f62-023136d2c2af,07:40:16,23:40:16,Breakfast,Lunch,Dinner,Active,Moderate
33,79.19,moderate,Evidence week hard none.,2930.03,f4639db5-c913-4760-9fb7-c8acb21d3fd0,07:55:37,23:55:37,Breakfast,Lunch,Dinner,Moderate,Moderate
56,75.53,sedentary,Reality fear we buy company.,2265.9,0426d9e2-a8a7-454c-a31c-79e0fe68cf08,07:44:48,23:44:48,Breakfast,Lunch,Dinner,Sedentary,Cold
22,71.02,moderate,Ready sea give hundred.,2769.78,e962fdd1-38fe-449f-85f7-1b359208cf09,06:19:06,22:19:06,Breakfast,Lunch,Dinner,Active,Hot
39,67.26,active,Soldier explain second there between.,2690.4,295409a6-0869-4779-8399-303a4d0ca415,06:33:24,22:33:24,Breakfast,Lunch,Dinner,Sedentary,Moderate
46,72.11,active,Many movement voice center street around total.,3172.84,66d97058-7195-498e-8141-91b68df9c36b,07:35:29,23:35:29,Breakfast,Lunch,Dinner,Active,Hot
20,78.8,moderate,Drop people food floor little.,2994.4,3cbc108e-2500-4cf0-a256-2582671d6cc5,08:44:35,00:44:35,Breakfast,Lunch,Dinner,Moderate,Moderate
29,84.76,moderate,Red small rest already management check.,3220.88,bef38498-6c00-4c7b-b2f3-288c931d4ac7,06:23:25,22:23:25,Breakfast,Lunch,Dinner,Sedentary,Moderate
43,85.24,sedentary,Half federal firm standard practice much audience unit.,2898.16,c3ccf021-47ef-4d5c-8a99-6b59a69428c9,08:52:08,00:52:08,Breakfast,Lunch,Dinner,Active,Moderate
33,73.72,active,Table agreement summer I.,3096.24,7304dc1e-5cd8-4931-ae5c-ebd2f0be8d15,06:18:35,22:18:35,Breakfast,Lunch,Dinner,Sedentary,Cold
68,68.28,sedentary,Country place item summer require myself.,2048.4,443433ad-8b4e-4912-ab0a-f6c4f79c5f2b,08:58:13,00:58:13,Breakfast,Lunch,Dinner,Sedentary,Cold
54,71.46,sedentary,Government size stock case space general this.,2143.8,596ed9c8-87ab-47cc-acb8-0928230dce15,07:47:53,23:47:53,Breakfast,Lunch,Dinner,Sedentary,Hot
39,75.22,sedentary,Raise age this ground worry if threat.,2482.26,a19c4846-867c-43f0-8f48-4255fe944684,07:20:48,23:20:48,Breakfast,Lunch,Dinner,Moderate,Moderate
46,75.18,active,Picture next training condition street.,3307.92,3debfe39-bc77-4351-b416-a4451dc513f1,06:55:40,22:55:40,Breakfast,Lunch,Dinner,Active,Moderate
31,83.08,sedentary,Scientist professor pretty individual.,2492.4,66d96c35-0dce-433c-ab8e-38284aca2dba,08:18:21,00:18:21,Breakfast,Lunch,Dinner,Moderate,Moderate
45,91.16,sedentary,Old seat particularly why.,2734.8,4ce9119d-fe66-4266-b889-80769b9891a2,06:57:35,22:57:35,Breakfast,Lunch,Dinner,Moderate,Hot
22,67.95,sedentary,Party water sometimes blue for ready radio dark.,2174.4,9ff0a6d9-b201-4f01-a8f3-25acb671715b,06:03:44,22:03:44,Breakfast,Lunch,Dinner,Sedentary,Moderate
64,91.56,sedentary,Commercial firm difference.,2838.36,10543264-8767-4bf8-9583-7fdd2c601ccb,06:44:12,22:44:12,Breakfast,Lunch,Dinner,Active,Moderate
66,81.72,sedentary,The pretty evening professional call people audience yeah.,2696.76,e8b355bc-8aac-4b55-b269-17fb802a40b9,08:27:15,00:27:15,Breakfast,Lunch,Dinner,Sedentary,Hot
47,68.99,sedentary,Since interesting less.,2276.67,c132b58d-4f98-49f6-a9c8-8c5987d61ceb,07:40:29,23:40:29,Breakfast,Lunch,Dinner,Sedentary,Cold
63,84.99,active,Finally stop baby most entire set.,3484.59,4f41559e-e601-408a-ae2a-e5dde437e8e5,08:00:13,00:00:13,Breakfast,Lunch,Dinner,Sedentary,Hot
69,86.86,sedentary,Late other whole board identify point officer.,2605.8,87271ba2-9bca-4e83-8f11-673b5d7328dd,07:09:40,23:09:40,Breakfast,Lunch,Dinner,Moderate,Cold
22,65.4,moderate,So itself like serve organization.,2419.8,c6508075-6223-4967-b283-d5c4e77614bb,06:02:57,22:02:57,Breakfast,Lunch,Dinner,Active,Moderate
29,87.32,sedentary,Turn fire pressure rule continue meeting.,2794.24,4e7061da-471c-40a3-ae09-ad916bfb8a40,08:26:35,00:26:35,Breakfast,Lunch,Dinner,Active,Cold
33,80.75,sedentary,Let report church before room since help probably.,2664.75,b800a1db-1052-4870-bb1b-2404b8c256ce,08:19:56,00:19:56,Breakfast,Lunch,Dinner,Sedentary,Moderate
43,93.69,active,Play bit factor save find character class.,3934.98,89dbad6a-b2f5-4751-ac3f-4092314d4a17,08:10:41,00:10:41,Breakfast,Lunch,Dinner,Sedentary,Hot
43,65.76,active,Business thought edge gun.,2696.1600000000003,a5e77c0a-7671-4d6f-a7d4-0ac4ad4b4e87,07:13:43,23:13:43,Breakfast,Lunch,Dinner,Active,Cold
65,66.47,moderate,Over technology sea exist mouth too certain.,2326.45,445637bd-71fd-4164-b30e-a0df15513d08,07:56:11,23:56:11,Breakfast,Lunch,Dinner,Moderate,Cold
38,49.73,moderate,Treatment guess state baby who second character.,1790.28,3db857c8-d580-484f-9ec4-d1775b329d7d,06:26:37,22:26:37,Breakfast,Lunch,Dinner,Active,Moderate
56,75.71,active,Memory feeling property big another.,3331.24,baa06504-0f91-499a-b93b-70b8a8a148f5,08:45:04,00:45:04,Breakfast,Lunch,Dinner,Active,Cold
53,73.75,active,Green beyond with president tree picture.,3171.25,a9c20f59-1979-4dfd-a83b-19472e8bd78d,08:56:21,00:56:21,Breakfast,Lunch,Dinner,Active,Moderate
50,64.37,sedentary,Sea important teacher across.,2059.84,3b0f3f24-d062-471e-81ed-6e6b2e8842e6,06:42:23,22:42:23,Breakfast,Lunch,Dinner,Active,Cold
47,69.18,active,Moment everything around onto.,3043.92,a8bb63e8-bac0-4ef1-a73f-1d4defbc4254,06:12:08,22:12:08,Breakfast,Lunch,Dinner,Active,Moderate
54,56.89,moderate,Chance yard campaign in bar crime law not.,2104.93,5685b5bd-8c62-474b-8997-d4c7d917ce09,06:44:36,22:44:36,Breakfast,Lunch,Dinner,Sedentary,Hot
40,81.98,sedentary,Of likely body interesting contain.,2459.4,bbc11f06-704a-4bba-92f0-ab3037822456,07:37:28,23:37:28,Breakfast,Lunch,Dinner,Sedentary,Cold
27,65.1,moderate,Standard few system performance about trial successful.,2278.5,98b83ff9-79d8-418a-908d-ce79d288b780,08:37:35,00:37:35,Breakfast,Lunch,Dinner,Active,Hot
22,100.94,sedentary,Include simply line response away produce.,3028.2,7600f1a0-d143-477c-8fcd-eaeaefa8d78f,07:14:22,23:14:22,Breakfast,Lunch,Dinner,Sedentary,Cold
53,68.24,active,Along pattern cost join.,2866.08,62c398ef-46aa-43f1-a81c-7722ea25244a,08:27:55,00:27:55,Breakfast,Lunch,Dinner,Moderate,Cold
51,62.4,moderate,Wall black door range available real pass.,2433.6,bd076eaa-9f7a-455f-9316-56cc4915e56b,07:51:37,23:51:37,Breakfast,Lunch,Dinner,Active,Moderate
69,65.88,sedentary,Thank rate lead here write.,1976.4,f913a20e-0003-47db-a25c-486d3019b2f6,08:34:40,00:34:40,Breakfast,Lunch,Dinner,Active,Hot
48,55.88,sedentary,Discuss TV image red become money.,1899.92,76899a3f-867b-489e-9d48-2c3f343a3397,07:01:30,23:01:30,Breakfast,Lunch,Dinner,Sedentary,Hot
27,74.82,active,Husband decision perform.,3142.44,c1cf8954-d9d9-4047-90f6-230b4a1622df,06:53:17,22:53:17,Breakfast,Lunch,Dinner,Moderate,Moderate
36,65.8,active,Difficult just behind small soon suggest.,2895.2,07a65a65-4005-422c-8ddf-019ffe750d08,07:48:11,23:48:11,Breakfast,Lunch,Dinner,Sedentary,Moderate
49,81.31,active,Health which air official figure interest himself.,3415.02,5ddc0a4c-0af7-46c6-a199-cff52e9a968f,07:13:20,23:13:20,Breakfast,Lunch,Dinner,Active,Cold
18,67.25,moderate,Range choice common president.,2488.25,5b30a0be-09fa-4a57-81f2-9b3ec205622e,07:22:08,23:22:08,Breakfast,Lunch,Dinner,Moderate,Cold
22,83.84,sedentary,Three deep sing show.,2766.7200000000003,0a4bc34e-3ba8-4d67-9aa9-8779e1a093ed,07:42:32,23:42:32,Breakfast,Lunch,Dinner,Moderate,Cold
62,77.57,active,Media really audience fall someone brother edge pass.,3257.94,e08336fe-715d-44b2-bd31-dd8fcb827a3e,08:11:05,00:11:05,Breakfast,Lunch,Dinner,Active,Hot
21,70.29,moderate,Service service bit speech position crime.,2600.73,5f93eb26-5941-4d51-a631-412730d90ba0,08:54:06,00:54:06,Breakfast,Lunch,Dinner,Sedentary,Moderate
33,85.8,moderate,Ask factor poor thing age carry direction.,3088.8,cf0e261a-e2a1-4850-8947-cc82494de61d,07:18:24,23:18:24,Breakfast,Lunch,Dinner,Active,Moderate
41,79.52,moderate,General through include though billion politics.,2783.2,45b8c52c-9df5-4b20-aa85-d2e3c6d9aeea,07:47:17,23:47:17,Breakfast,Lunch,Dinner,Sedentary,Cold
33,99.46,active,Report serve president responsibility.,4276.78,b88f3e16-a130-4be9-b51c-efb18ec2abe6,08:48:10,00:48:10,Breakfast,Lunch,Dinner,Active,Cold
19,65.91,active,Father kind operation environment person investment.,2834.13,a4799840-f7fb-4da4-a022-a86fe9a1cb92,07:59:34,23:59:34,Breakfast,Lunch,Dinner,Moderate,Moderate
66,70.77,sedentary,War just method happy.,2335.41,09e0fcba-44bb-4afe-a947-3bf4c8e60d88,07:06:06,23:06:06,Breakfast,Lunch,Dinner,Moderate,Cold
45,85.69,sedentary,Kitchen officer work century daughter arm.,2656.39,def7ee87-4bf7-47dc-8323-832c02c3d5aa,08:27:29,00:27:29,Breakfast,Lunch,Dinner,Sedentary,Moderate
49,54.56,active,Up customer him thus rate.,2291.52,ebcf338c-c62f-4670-807a-93b03c95a1ed,08:38:54,00:38:54,Breakfast,Lunch,Dinner,Moderate,Moderate
44,83.17,moderate,Detail line plant drug really reason.,2910.9500000000003,a0d54085-edd4-4037-9539-b8dd53307f63,08:52:25,00:52:25,Breakfast,Lunch,Dinner,Active,Hot
37,74.39,moderate,A week almost skin life every.,2901.21,ce98bb4a-51db-44b4-a357-3e02621b656c,07:34:48,23:34:48,Breakfast,Lunch,Dinner,Moderate,Moderate
41,61.12,moderate,Need what five question of dream ball.,2261.44,d85bc93f-f963-4f78-8424-842961c5cde4,06:33:23,22:33:23,Breakfast,Lunch,Dinner,Active,Cold
29,56.37,sedentary,Speak face usually human left manager hard peace.,1747.47,f207561b-0196-4257-a9b1-43b8dbacfce4,08:53:01,00:53:01,Breakfast,Lunch,Dinner,Moderate,Hot
67,63.28,moderate,Lot myself alone offer administration western.,2341.36,2a174aa9-42e9-4aae-a074-110aa1abb43d,08:51:32,00:51:32,Breakfast,Lunch,Dinner,Sedentary,Moderate
52,47.15,sedentary,Sometimes edge democratic expect Democrat.,1508.8,9898d590-3d82-4a4b-b88c-560d591992b0,07:13:38,23:13:38,Breakfast,Lunch,Dinner,Sedentary,Hot
50,65.1,sedentary,Operation property matter do hundred sport.,2018.1,e42f2338-f994-418b-a9e8-7a5fdbe12533,08:57:59,00:57:59,Breakfast,Lunch,Dinner,Moderate,Moderate
50,76.23,moderate,Say conference yourself small assume should tend.,2896.74,fe6570cf-5cc7-4bc0-8206-9a7e34d0d827,06:07:05,22:07:05,Breakfast,Lunch,Dinner,Moderate,Hot
68,65.24,moderate,Smile her surface decide.,2479.12,86d5f28b-0c51-431d-be97-faa66798ef87,08:06:51,00:06:51,Breakfast,Lunch,Dinner,Active,Hot
60,83.88,active,Game author leg go laugh.,3355.2,4ede2940-0534-4792-9aca-2e0cf5020e17,06:50:26,22:50:26,Breakfast,Lunch,Dinner,Sedentary,Moderate
54,86.6,active,Kid seem pay probably citizen.,3464.0,68d23d8e-898d-44dd-9972-c5e9adec1272,07:05:30,23:05:30,Breakfast,Lunch,Dinner,Active,Cold
29,82.76,moderate,Impact great attack country.,3144.88,ce597012-fed9-49d4-99ea-6a56d5f9b5ef,07:31:34,23:31:34,Breakfast,Lunch,Dinner,Active,Cold
20,72.31,sedentary,When culture coach culture.,2458.54,ae5d5213-e5c9-440b-8fbd-3b7d2dda3d86,07:01:41,23:01:41,Breakfast,Lunch,Dinner,Moderate,Moderate
18,46.75,sedentary,Professor exactly always ground road general.,1496.0,4fa1b796-2d55-40f3-bd37-72ad4460880a,07:35:04,23:35:04,Breakfast,Lunch,Dinner,Active,Moderate
50,62.96,sedentary,Beat which the from international health require first.,2140.64,8b50b1b0-eacb-42d5-8ec9-ef1983979d27,06:55:10,22:55:10,Breakfast,Lunch,Dinner,Active,Moderate
57,68.58,sedentary,Benefit police federal remember need room six from.,2194.56,bb75893a-844e-42ee-9d4f-627ff59cb029,08:53:46,00:53:46,Breakfast,Lunch,Dinner,Sedentary,Moderate
27,61.06,sedentary,Our available size.,2014.98,7c83a49a-f853-44c3-8f52-0d7e99786264,06:11:12,22:11:12,Breakfast,Lunch,Dinner,Moderate,Cold
60,68.6,active,Ten reason machine trade option make treatment.,2744.0,0d20cc67-d1c7-4096-97f5-9cf1d0f2baec,08:09:00,00:09:00,Breakfast,Lunch,Dinner,Active,Moderate
61,86.1,moderate,Mrs right glass mention.,3013.5,e0d24475-62dc-49d0-8965-2c781deca734,07:18:36,23:18:36,Breakfast,Lunch,Dinner,Active,Cold
46,53.54,active,Particularly create feel artist travel within.,2355.76,22032001-e175-406a-a045-3a30320dd225,07:08:47,23:08:47,Breakfast,Lunch,Dinner,Active,Moderate
30,88.12,sedentary,Another day value while cup.,2643.6000000000004,67f1e016-b219-470b-9efd-5fcfe18832fc,08:02:27,00:02:27,Breakfast,Lunch,Dinner,Moderate,Hot
29,78.85,sedentary,Market piece cultural whether.,2602.05,26c65b0d-e74e-4cd2-b703-f3568d146413,07:56:25,23:56:25,Breakfast,Lunch,Dinner,Moderate,Cold
48,72.68,sedentary,Officer water myself left.,2471.1200000000003,c0d1b041-d825-4dc1-bf5a-e3a01d8df86b,07:13:24,23:13:24,Breakfast,Lunch,Dinner,Sedentary,Cold
63,62.86,sedentary,Project whatever amount computer finish guy.,2011.52,77a13bfe-f9f8-4f06-b905-2648f5215748,08:23:18,00:23:18,Breakfast,Lunch,Dinner,Sedentary,Cold
19,61.26,moderate,Board able guy serve executive two.,2144.1,ecf8d7a8-abb8-443c-a9e2-898af05f2936,06:20:09,22:20:09,Breakfast,Lunch,Dinner,Moderate,Hot
68,53.74,sedentary,Car beat machine clearly program.,1665.94,33428c32-8949-4da4-b4ad-9b491fb384f0,08:33:25,00:33:25,Breakfast,Lunch,Dinner,Moderate,Hot
67,87.17,moderate,A agreement tree country baby threat.,3050.9500000000003,2d7f1647-3f5d-4fdd-ac08-75a301ccd7f2,08:35:31,00:35:31,Breakfast,Lunch,Dinner,Active,Cold
52,85.38,sedentary,Black add particularly six wish.,2732.16,9be7e7cc-e338-4413-a6f9-80e4f1c42dec,06:36:16,22:36:16,Breakfast,Lunch,Dinner,Active,Hot
40,55.94,moderate,Fund doctor knowledge soldier against country.,2181.66,0bbb4b27-fed8-4b74-9b52-6e36b8bcd507,07:13:32,23:13:32,Breakfast,Lunch,Dinner,Sedentary,Cold
34,64.47,active,Fall determine and see room senior debate.,2707.74,febd8c1c-b256-491c-84cb-b75c2a8d2040,06:56:46,22:56:46,Breakfast,Lunch,Dinner,Sedentary,Moderate
43,74.33,sedentary,Radio land establish.,2304.23,016f6fdf-cf51-4721-9baf-0fc4853ff81e,08:46:25,00:46:25,Breakfast,Lunch,Dinner,Active,Moderate
25,67.0,moderate,Nearly what apply either role economic American reason.,2546.0,a7b80916-7c6d-46cf-8fef-df6ba8f31fdf,08:14:42,00:14:42,Breakfast,Lunch,Dinner,Sedentary,Moderate
46,50.81,active,Program edge traditional both player very.,2032.4,63d267cb-53f9-4278-a445-571a70236d34,07:44:59,23:44:59,Breakfast,Lunch,Dinner,Active,Cold
43,63.42,sedentary,You any southern box.,2156.28,baca4fc3-4031-436f-8e03-ae07ae606c08,07:22:16,23:22:16,Breakfast,Lunch,Dinner,Sedentary,Moderate
27,89.51,sedentary,Size perhaps continue about couple none.,2953.8300000000004,66571a7d-dd35-4a3a-9c74-f9d1dd27fa51,08:53:02,00:53:02,Breakfast,Lunch,Dinner,Moderate,Moderate
43,64.1,sedentary,None ground north clear almost attack.,2051.2,51b21855-4009-4320-8abd-9ea2fcc3ba64,07:18:19,23:18:19,Breakfast,Lunch,Dinner,Moderate,Cold
51,68.37,moderate,Present vote response knowledge parent agreement tend hair.,2666.4300000000003,5424f843-2b84-445d-bfa7-a2466afbad11,08:44:33,00:44:33,Breakfast,Lunch,Dinner,Active,Moderate
68,58.55,moderate,Operation group hard key bill how.,2224.9,d9b0732a-cf6e-49e8-b6af-a3bd706ed887,07:48:32,23:48:32,Breakfast,Lunch,Dinner,Active,Cold
58,75.88,active,Reflect fill nature only dog.,3338.72,c9852381-2d2f-4348-beb5-5e8e18d6a51c,08:53:06,00:53:06,Breakfast,Lunch,Dinner,Sedentary,Moderate
24,71.15,moderate,Situation visit stop country three low lot.,2561.4,ba02cd83-e2e6-4f56-84e3-3d0f4a07274d,06:30:35,22:30:35,Breakfast,Lunch,Dinner,Sedentary,Cold
21,62.58,moderate,Yard price vote identify great last action.,2252.88,f96b6754-aee9-4b6c-a5f9-00d5e2c6cb26,06:27:07,22:27:07,Breakfast,Lunch,Dinner,Active,Cold
70,56.95,sedentary,Now know player camera.,1708.5,21857f13-0fc2-4105-a21c-4bc7b2b8950e,06:13:50,22:13:50,Breakfast,Lunch,Dinner,Sedentary,Hot
67,84.05,sedentary,Past condition economic wind onto.,2521.5,75a91ef6-1846-4888-aa9d-a5d8133203da,08:02:03,00:02:03,Breakfast,Lunch,Dinner,Sedentary,Moderate
62,53.94,sedentary,Information benefit administration remain investment.,1672.14,53f38f4b-e5b1-4c98-bc2f-f1b1e477b473,06:06:47,22:06:47,Breakfast,Lunch,Dinner,Moderate,Hot
